,word,class
6087,drain,0
6088,drained,0
6089,draining,0
6090,drains,0
6091,drastic,0
6092,drastically,0
6093,drawback,0
6094,drawbacks,0
6095,dread,0
6096,dreadful,0
6097,dreadfully,0
6098,dreadfulness,0
6099,dreary,0
6100,dripped,0
6101,dripping,0
6102,drippy,0
6103,drips,0
6104,drones,0
6105,droop,0
6106,droops,0
6107,droopy,0
6108,drop-out,0
6109,drop-outs,0
6110,dropout,0
6111,dropouts,0
6112,drought,0
6113,drowning,0
6114,drunk,0
6115,drunkard,0
6116,drunken,0
6117,dubious,0
6118,dubiously,0
6119,dubitable,0
6120,dud,0
6121,duff,0
6122,dull,0
6123,dullard,0
6124,dullish,0
6125,dumb,0
6126,dumbfound,0
6127,dummy,0
6128,dump,0
6129,dumped,0
6130,dumping,0
6131,dumpish,0
6132,dumps,0
6133,dun,0
6134,dunce,0
6135,dunderhead,0
6136,dungeon,0
6137,dungeons,0
6138,dupe,0
6139,duplicitous,0
6140,dusky,0
6141,dust,0
6142,dusty,0
6143,dwarf,0
6144,dweeb,0
6145,dwindling,0
6146,dying,0
6147,dysfunctional,0
6148,earsplitting,0
6149,eccentric,0
6150,eccentricity,0
6151,effigy,0
6152,effrontery,0
6153,egocentric,0
6154,egomania,0
6155,egotism,0
6156,egotistical,0
6157,egotistically,0
6158,egregious,0
6159,egregiously,0
6160,election-rigger,0
6161,elimination,0
6162,emaciated,0
6163,emasculate,0
6164,embarrass,0
6165,embarrassing,0
6166,embarrassingly,0
6167,embarrassment,0
6168,embattled,0
6169,embroil,0
6170,embroiled,0
6171,embroilment,0
6172,emergency,0
6173,emphatic,0
6174,emphatically,0
6175,emptiness,0
6176,encroach,0
6177,encroachment,0
6178,endanger,0
6179,enemies,0
6180,enemy,0
6181,enervate,0
6182,enfeeble,0
6183,enflame,0
6184,engulf,0
6185,enjoin,0
6186,enmity,0
6187,enrage,0
6188,enraged,0
6189,enraging,0
6190,enslave,0
6191,entangle,0
6192,entanglement,0
6193,entrap,0
6194,entrapment,0
6195,envious,0
6196,enviously,0
6197,enviousness,0
6198,epidemic,0
6199,equivocal,0
6200,erase,0
6201,erode,0
6202,erodes,0
6203,eroding,0
6204,erosion,0
6205,err,0
6206,errant,0
6207,erratic,0
6208,erratically,0
6209,erroneous,0
6210,erroneously,0
6211,error,0
6212,errors,0
6213,eruptions,0
6214,escapade,0
6215,eschew,0
6216,estranged,0
6217,evade,0
6218,evasion,0
6219,evasive,0
6220,evil,0
6221,evildoer,0
6222,evilearsplitting,0
6223,evils,0
6224,eviscerate,0
6225,exacerbate,0
6226,exaggerate,0
6227,exaggeration,0
6228,exasperate,0
6229,exasperated,0
6230,exasperating,0
6231,exasperatingly,0
6232,exasperation,0
6233,excessive,0
6234,excessively,0
6235,exclusion,0
6236,excoriate,0
6237,excruciating,0
6238,excruciatingly,0
6239,excuse,0
6240,excuses,0
6241,execrate,0
6242,exhaust,0
6243,exhausted,0
6244,exhaustion,0
6245,exhausts,0
6246,exhaustsexhort,0
6247,exhort,0
6248,exile,0
6249,exorbitant,0
6250,exorbitantly,0
6251,expel,0
6252,expensive,0
6253,expire,0
6254,expired,0
6255,explode,0
6256,exploit,0
6257,exploitation,0
6258,explosive,0
6259,expropriate,0
6260,expropriation,0
6261,expulse,0
6262,expunge,0
6263,exterminate,0
6264,extermination,0
6265,extinguish,0
6266,extort,0
6267,extortion,0
6268,extraneous,0
6269,extravagance,0
6270,extravagant,0
6271,extravagantly,0
6272,extremism,0
6273,extremist,0
6274,extremists,0
6275,eyesore,0
6276,f**k,0
6277,fabricate,0
6278,fabrication,0
6279,facetious,0
6280,facetiously,0
6281,fail,0
6282,failed,0
6283,failing,0
6284,fails,0
6285,failure,0
6286,failures,0
6287,faint,0
6288,fainthearted,0
6289,faithless,0
6290,fake,0
6291,fall,0
6292,fallacies,0
6293,fallacious,0
6294,fallaciously,0
6295,fallaciousness,0
6296,fallacy,0
6297,fallen,0
6298,falling,0
6299,fallout,0
6300,falls,0
6301,false,0
6302,falsehood,0
6303,falsely,0
6304,falsify,0
6305,falter,0
6306,faltered,0
6307,famine,0
6308,famished,0
6309,fanatic,0
6310,fanatical,0
6311,fanatically,0
6312,fanaticism,0
6313,fanatics,0
6314,fanciful,0
6315,far-fetched,0
6316,farce,0
6317,farcical,0
6318,farcical-yet-provocative,0
6319,farcically,0
6320,farfetched,0
6321,fascism,0
6322,fascist,0
6323,fastidious,0
6324,fastidiously,0
6325,fat,0
6326,fat-cat,0
6327,fat-cats,0
6328,fatal,0
6329,fatalistic,0
6330,fatalistically,0
6331,fatally,0
6332,fateful,0
6333,fatefully,0
6334,fathomless,0
6335,fatigue,0
6336,fatigued,0
6337,fatty,0
6338,fatuity,0
6339,fatuous,0
6340,fatuously,0
6341,fault,0
6342,faults,0
6343,faulty,0
6344,fawningly,0
6345,faze,0
6346,fear,0
6347,fearful,0
6348,fearfully,0
6349,fears,0
6350,fearsome,0
6351,feckless,0
6352,feeble,0
6353,feebleminded,0
6354,feign,0
6355,feint,0
6356,fell,0
6357,felon,0
6358,felonious,0
6359,ferociously,0
6360,ferocity,0
6361,fetid,0
6362,fever,0
6363,feverish,0
6364,fevers,0
6365,fiasco,0
6366,fib,0
6367,fibber,0
6368,fickle,0
6369,fiction,0
6370,fictional,0
6371,fictitious,0
6372,fidget,0
6373,fidgety,0
6374,fiend,0
6375,fiendish,0
6376,fierce,0
6377,fight,0
6378,figurehead,0
6379,filth,0
6380,filthy,0
6381,finagle,0
6382,finicky,0
6383,fissures,0
6384,fist,0
6385,flabbergast,0
6386,flabbergasted,0
6387,flagging,0
6388,flagrant,0
6389,flagrantly,0
6390,flair,0
6391,flairs,0
6392,flak,0
6393,flake,0
6394,flakey,0
6395,flaking,0
6396,flaky,0
6397,flare,0
6398,flares,0
6399,flat-out,0
6400,flaunt,0
6401,flaw,0
6402,flawed,0
6403,flaws,0
6404,flee,0
6405,fleeing,0
6406,fleer,0
6407,flees,0
6408,fleeting,0
6409,flicker,0
6410,flickering,0
6411,flickers,0
6412,flighty,0
6413,flimflam,0
6414,flimsy,0
6415,flirt,0
6416,flirty,0
6417,floored,0
6418,flounder,0
6419,floundering,0
6420,flout,0
6421,fluster,0
6422,foe,0
6423,fool,0
6424,fooled,0
6425,foolhardy,0
6426,foolish,0
6427,foolishly,0
6428,foolishness,0
6429,forbid,0
6430,forbidden,0
6431,forbidding,0
6432,forceful,0
6433,foreboding,0
6434,forebodingly,0
6435,forfeit,0
6436,forged,0
6437,forgetful,0
6438,forgetfully,0
6439,forgetfulness,0
6440,forlorn,0
6441,forlornly,0
6442,forsake,0
6443,forsaken,0
6444,forswear,0
6445,foul,0
6446,foully,0
6447,foulness,0
6448,fractious,0
6449,fractiously,0
6450,fracture,0
6451,fragile,0
6452,fragmented,0
6453,frail,0
6454,frantic,0
6455,frantically,0
6456,franticly,0
6457,fraud,0
6458,fraudulent,0
6459,fraught,0
6460,frazzle,0
6461,frazzled,0
6462,freak,0
6463,freaking,0
6464,freakish,0
6465,freakishly,0
6466,freaks,0
6467,freeze,0
6468,freezes,0
6469,freezing,0
6470,frenetic,0
6471,frenetically,0
6472,frenzied,0
6473,frenzy,0
6474,fret,0
6475,fretful,0
6476,frets,0
6477,friction,0
6478,frictions,0
6479,fried,0
6480,frigging,0
6481,fright,0
6482,frighten,0
6483,frightening,0
6484,frighteningly,0
6485,frightful,0
6486,frightfully,0
6487,frigid,0
6488,frost,0
6489,frown,0
6490,froze,0
6491,frozen,0
6492,fruitless,0
6493,fruitlessly,0
6494,frustrate,0
6495,frustrated,0
6496,frustrates,0
6497,frustrating,0
6498,frustratingly,0
6499,frustration,0
6500,frustrations,0
6501,fuck,0
6502,fudge,0
6503,fugitive,0
6504,full-blown,0
6505,full-blownfulminate,0
6506,fulminate,0
6507,fumble,0
6508,fume,0
6509,fumes,0
6510,fundamentalism,0
6511,funky,0
6512,funnily,0
6513,funny,0
6514,furious,0
6515,furiously,0
6516,furor,0
6517,fury,0
6518,fuss,0
6519,fussy,0
6520,fustigate,0
6521,fusty,0
6522,futile,0
6523,futilely,0
6524,futility,0
6525,fuzzy,0
6526,fuzzyfail,0
6527,f”ck,0
6528,f”cking,0
6529,gabble,0
6530,gaff,0
6531,gaffe,0
6532,gainsay,0
6533,gainsayer,0
6534,gall,0
6535,galling,0
6536,gallingly,0
6537,galls,0
6538,gangster,0
6539,gape,0
6540,garbage,0
6541,garish,0
6542,gasp,0
6543,gauche,0
6544,gaudy,0
6545,gawk,0
6546,gawky,0
6547,geezer,0
6548,genocide,0
6549,get-rich,0
6550,ghastly,0
6551,ghetto,0
6552,ghosting,0
6553,gibber,0
6554,gibberish,0
6555,gibe,0
6556,giddy,0
6557,gimmick,0
6558,gimmicked,0
6559,gimmicking,0
6560,gimmicks,0
6561,gimmicky,0
6562,glare,0
6563,glaringly,0
6564,glib,0
6565,glibly,0
6566,glitch,0
6567,glitches,0
6568,gloatingly,0
6569,gloom,0
6570,gloomy,0
6571,glower,0
6572,glum,0
6573,glut,0
6574,gnawing,0
6575,goad,0
6576,goading,0
6577,god-awful,0
6578,goof,0
6579,goofy,0
6580,goon,0
6581,gossip,0
6582,graceless,0
6583,gracelessly,0
6584,graft,0
6585,grainy,0
6586,grapple,0
6587,grate,0
6588,grating,0
6589,grave,0
6590,gravely,0
6591,greasy,0
6592,greed,0
6593,greedy,0
6594,grief,0
6595,grievance,0
6596,grievances,0
6597,grieve,0
6598,grieving,0
6599,grievous,0
6600,grievously,0
6601,grim,0
6602,grimace,0
6603,grind,0
6604,gripe,0
6605,gripes,0
6606,grisly,0
6607,gritty,0
6608,gross,0
6609,grossly,0
6610,grotesque,0
6611,grouch,0
6612,grouchy,0
6613,groundless,0
6614,grouse,0
6615,growl,0
6616,grudge,0
6617,grudges,0
6618,grudging,0
6619,grudgingly,0
6620,gruesome,0
6621,gruesomely,0
6622,gruff,0
6623,grumble,0
6624,grumpier,0
6625,grumpiest,0
6626,grumpily,0
6627,grumpy,0
6628,guile,0
6629,guilt,0
6630,guiltily,0
6631,guilty,0
6632,gullible,0
6633,gutless,0
6634,gutter,0
6635,guttergawky,0
6636,hack,0
6637,hacks,0
6638,haggard,0
6639,haggle,0
6640,halfhearted,0
6641,halfheartedly,0
6642,hallucinate,0
6643,hallucination,0
6644,hamper,0
6645,hampered,0
6646,handicapped,0
6647,hang,0
6648,hangs,0
6649,haphazard,0
6650,hapless,0
6651,harangue,0
6652,harass,0
6653,harassed,0
6654,harasses,0
6655,harassment,0
6656,harboring,0
6657,harbors,0
6658,hard,0
6659,hard-hearted,0
6660,hard-hit,0
6661,hard-liner,0
6662,hardball,0
6663,harden,0
6664,hardened,0
6665,hardheaded,0
6666,hardhearted,0
6667,hardliner,0
6668,hardliners,0
6669,hardship,0
6670,hardships,0
6671,harm,0
6672,harmed,0
6673,harmful,0
6674,harms,0
6675,harpy,0
6676,harridan,0
6677,harried,0
6678,harrow,0
6679,harsh,0
6680,harshly,0
6681,hassle,0
6682,hassled,0
6683,hassles,0
6684,haste,0
6685,hastily,0
6686,hasty,0
6687,hate,0
6688,hated,0
6689,hateful,0
6690,hatefully,0
6691,hatefulness,0
6692,hater,0
6693,haters,0
6694,hates,0
6695,hating,0
6696,hatred,0
6697,haughtily,0
6698,haughty,0
6699,haunt,0
6700,haunting,0
6701,havoc,0
6702,hawkish,0
6703,haywire,0
6704,hazard,0
6705,hazardous,0
6706,haze,0
6707,hazy,0
6708,head-aches,0
6709,headache,0
6710,headaches,0
6711,heartbreaker,0
6712,heartbreaking,0
6713,heartbreakingly,0
6714,heartless,0
6715,heathen,0
6716,heavy-handed,0
6717,heavyhearted,0
6718,heck,0
6719,heckle,0
6720,heckled,0
6721,heckles,0
6722,hectic,0
6723,hedge,0
6724,hedonistic,0
6725,heedless,0
6726,hefty,0
6727,hegemony,0
6728,heinous,0
6729,hell,0
6730,hell-bent,0
6731,hellion,0
6732,hells,0
6733,helpless,0
6734,helplessly,0
6735,helplessness,0
6736,heresy,0
6737,heretic,0
6738,heretical,0
6739,hesitant,0
6740,hideous,0
6741,hideously,0
6742,hideousness,0
6743,high-priced,0
6744,hinder,0
6745,hindrance,0
6746,hiss,0
6747,hissed,0
6748,hissing,0
6749,ho-hum,0
6750,hoard,0
6751,hoax,0
6752,hobble,0
6753,hogs,0
6754,hollow,0
6755,homely,0
6756,hoodwink,0
6757,hooligan,0
6758,hopeless,0
6759,hopelessly,0
6760,hopelessness,0
6761,horde,0
6762,horrendous,0
6763,horrendously,0
6764,horrible,0
6765,horrid,0
6766,horrific,0
6767,horrified,0
6768,horrifies,0
6769,horrify,0
6770,horrifying,0
6771,hostage,0
6772,hostile,0
6773,hostilities,0
6774,hostility,0
6775,hotbeds,0
6776,hothead,0
6777,hotheaded,0
6778,hothouse,0
6779,hubris,0
6780,huckster,0
6781,hum,0
6782,humid,0
6783,humiliate,0
6784,humiliating,0
6785,humiliation,0
6786,humming,0
6787,hung,0
6788,hurt,0
6789,hurtful,0
6790,hurting,0
6791,hurts,0
6792,hustler,0
6793,hype,0
6794,hypocrisy,0
6795,hypocrite,0
6796,hypocrites,0
6797,hypocritical,0
6798,hypocritically,0
6799,hysteria,0
6800,hysteric,0
6801,hysterical,0
6802,hysterically,0
6803,hysterics,0
6804,icky,0
6805,idiocies,0
6806,idiocy,0
6807,idiot,0
6808,idiotic,0
6809,idiotically,0
6810,idiots,0
6811,idle,0
6812,ignoble,0
6813,ignominious,0
6814,ignominiously,0
6815,ignominy,0
6816,ignorance,0
6817,ignorant,0
6818,ignore,0
6819,ill,0
6820,ill-advised,0
6821,ill-conceived,0
6822,ill-defined,0
6823,ill-designed,0
6824,ill-fated,0
6825,ill-favored,0
6826,ill-formed,0
6827,ill-mannered,0
6828,ill-natured,0
6829,ill-sorted,0
6830,ill-tempered,0
6831,ill-treated,0
6832,ill-treatment,0
6833,ill-usage,0
6834,ill-used,0
6835,illegal,0
6836,illegally,0
6837,illegitimate,0
6838,illicit,0
6839,illiterate,0
6840,illness,0
6841,illogical,0
6842,illogically,0
6843,illusion,0
6844,illusions,0
6845,illusory,0
6846,imaginary,0
6847,imbalance,0
6848,imbecile,0
6849,imbroglio,0
6850,immaterial,0
6851,immature,0
6852,imminence,0
6853,imminently,0
6854,immobilized,0
6855,immoderate,0
6856,immoderately,0
6857,immodest,0
6858,immoral,0
6859,immorality,0
6860,immorally,0
6861,immovable,0
6862,impair,0
6863,impaired,0
6864,impasse,0
6865,impatience,0
6866,impatient,0
6867,impatiently,0
6868,impeach,0
6869,impedance,0
6870,impede,0
6871,impediment,0
6872,impending,0
6873,impenitent,0
6874,imperfect,0
6875,imperfection,0
6876,imperfections,0
6877,imperfectly,0
6878,imperialist,0
6879,imperil,0
6880,imperious,0
6881,imperiously,0
6882,impermissible,0
6883,impersonal,0
6884,impertinent,0
6885,impetuous,0
6886,impetuously,0
6887,impiety,0
6888,impinge,0
6889,impious,0
6890,implacable,0
6891,implausible,0
6892,implausibly,0
6893,implicate,0
6894,implication,0
6895,implode,0
6896,impolite,0
6897,impolitely,0
6898,impolitic,0
6899,importunate,0
6900,importune,0
6901,impose,0
6902,imposers,0
6903,imposing,0
6904,imposition,0
6905,impossible,0
6906,impossibleimpossibly,0
6907,impossibly,0
6908,impotent,0
6909,impoverish,0
6910,impoverished,0
6911,impractical,0
6912,imprecate,0
6913,imprecise,0
6914,imprecisely,0
6915,imprecision,0
6916,imprison,0
6917,imprisonment,0
6918,improbability,0
6919,improbable,0
6920,improbably,0
6921,improper,0
6922,improperly,0
6923,impropriety,0
6924,imprudence,0
6925,imprudent,0
6926,impudence,0
6927,impudent,0
6928,impudently,0
6929,impugn,0
6930,impulsive,0
6931,impulsively,0
6932,impunity,0
6933,impure,0
6934,impurity,0
6935,in,0
6936,inability,0
6937,inaccuracies,0
6938,inaccuracy,0
6939,inaccurate,0
6940,inaccurately,0
6941,inaction,0
6942,inactive,0
6943,inadequacy,0
6944,inadequate,0
6945,inadequately,0
6946,inadvisable,0
6947,inane,0
6948,inanely,0
6949,inappropriate,0
6950,inappropriately,0
6951,inapt,0
6952,inarticulate,0
6953,inattentive,0
6954,inaudible,0
6955,incapable,0
6956,incapably,0
6957,incautious,0
6958,incendiary,0
6959,incense,0
6960,incessant,0
6961,incessantly,0
6962,incite,0
6963,incitement,0
6964,incivility,0
6965,inclement,0
6966,incoherence,0
6967,incoherent,0
6968,incoherently,0
6969,incommensurate,0
6970,incomparable,0
6971,incomparably,0
6972,incompatibility,0
6973,incompatible,0
6974,incompetence,0
6975,incompetent,0
6976,incompetently,0
6977,incomplete,0
6978,incomprehensible,0
6979,incomprehension,0
6980,inconceivable,0
6981,inconceivably,0
6982,incongruous,0
6983,incongruously,0
6984,inconsequential,0
6985,inconsequentially,0
6986,inconsiderate,0
6987,inconsiderately,0
6988,inconsistencies,0
6989,inconsistency,0
6990,inconsistent,0
6991,inconsolable,0
6992,inconsolably,0
6993,inconstant,0
6994,inconvenience,0
6995,inconveniently,0
6996,incorrect,0
6997,incorrectly,0
6998,incorrigible,0
6999,incorrigibly,0
7000,incredulous,0
7001,incredulously,0
7002,inculcate,0
7003,indecency,0
7004,indecent,0
7005,indecently,0
7006,indecision,0
7007,indecisive,0
7008,indecisively,0
7009,indefensible,0
7010,indelicate,0
7011,indeterminable,0
7012,indeterminably,0
7013,indeterminate,0
7014,indifference,0
7015,indifferent,0
7016,indigent,0
7017,indignant,0
7018,indignantly,0
7019,indignation,0
7020,indignity,0
7021,indiscernible,0
7022,indiscreet,0
7023,indiscreetly,0
7024,indiscretion,0
7025,indiscriminate,0
7026,indiscriminately,0
7027,indistinguishable,0
7028,indoctrinate,0
7029,indoctrination,0
7030,indolent,0
7031,indulge,0
7032,ineffective,0
7033,ineffectively,0
7034,ineffectiveness,0
7035,ineffectual,0
7036,ineffectually,0
7037,inefficacy,0
7038,inefficiency,0
7039,inefficient,0
7040,inefficiently,0
7041,inelegance,0
7042,inelegant,0
7043,ineligible,0
7044,ineligibleinept,0
7045,inept,0
7046,ineptitude,0
7047,ineptly,0
7048,inequalities,0
7049,inequality,0
7050,inequitable,0
7051,inequitably,0
7052,inequities,0
7053,inescapable,0
7054,inescapably,0
7055,inessential,0
7056,inevitable,0
7057,inevitably,0
7058,inexcusable,0
7059,inexcusably,0
7060,inexorable,0
7061,inexorably,0
7062,inexperience,0
7063,inexperienced,0
7064,inexpert,0
7065,inexpertly,0
7066,inexpiable,0
7067,inextricable,0
7068,inextricably,0
7069,infamous,0
7070,infamously,0
7071,infamy,0
7072,infected,0
7073,infection,0
7074,infections,0
7075,inferior,0
7076,inferiority,0
7077,infernal,0
7078,infest,0
7079,infested,0
7080,infidel,0
7081,infidels,0
7082,infiltrator,0
7083,infiltrators,0
7084,infirm,0
7085,inflame,0
7086,inflammation,0
7087,inflammatory,0
7088,inflated,0
7089,inflationary,0
7090,inflexible,0
7091,inflict,0
7092,infraction,0
7093,infringe,0
7094,infringement,0
7095,infringements,0
7096,infuriate,0
7097,infuriated,0
7098,infuriating,0
7099,infuriatingly,0
7100,inglorious,0
7101,ingrate,0
7102,ingratitude,0
7103,inhibit,0
7104,inhibition,0
7105,inhospitable,0
7106,inhospitableinhuman,0
7107,inhuman,0
7108,inhumane,0
7109,inhumanity,0
7110,inimical,0
7111,inimically,0
7112,iniquitous,0
7113,iniquity,0
7114,injudicious,0
7115,injure,0
7116,injureinjurious,0
7117,injurious,0
7118,injury,0
7119,injustice,0
7120,injustices,0
7121,innuendo,0
7122,inoperable,0
7123,inopportune,0
7124,inordinate,0
7125,inordinately,0
7126,insane,0
7127,insanely,0
7128,insanity,0
7129,insatiable,0
7130,insecure,0
7131,insecurity,0
7132,insensible,0
7133,insensitive,0
7134,insensitively,0
7135,insensitivity,0
7136,insidious,0
7137,insidiously,0
7138,insignificance,0
7139,insignificant,0
7140,insignificantly,0
7141,insincere,0
7142,insincerely,0
7143,insincerity,0
7144,insinuate,0
7145,insinuating,0
7146,insinuation,0
7147,insipid,0
7148,insolence,0
7149,insolent,0
7150,insolently,0
7151,insolvent,0
7152,insouciance,0
7153,instability,0
7154,instigate,0
7155,instigator,0
7156,instigators,0
7157,insubordinate,0
7158,insubstantial,0
7159,insubstantially,0
7160,insufferable,0
7161,insufferably,0
7162,insufficiency,0
7163,insufficient,0
7164,insufficiently,0
7165,insular,0
7166,insult,0
7167,insulted,0
7168,insulting,0
7169,insultingly,0
7170,insults,0
7171,insupportable,0
7172,insurmountable,0
7173,insurmountably,0
7174,insurrection,0
7175,intense,0
7176,interfere,0
7177,interference,0
7178,interferes,0
7179,intermittent,0
7180,interrupt,0
7181,interruption,0
7182,interruptions,0
7183,intimidate,0
7184,intimidating,0
7185,intimidatingly,0
7186,intimidation,0
7187,intolerable,0
7188,intolerance,0
7189,intoxicate,0
7190,intractable,0
7191,intransigence,0
7192,intransigent,0
7193,intrude,0
7194,intrusion,0
7195,intrusive,0
7196,inundate,0
7197,inundated,0
7198,invader,0
7199,invalid,0
7200,invalidate,0
7201,invalidity,0
7202,invasive,0
7203,invective,0
7204,inveigle,0
7205,invidious,0
7206,invidiously,0
7207,invidiousness,0
7208,invisible,0
7209,involuntarily,0
7210,involuntary,0
7211,irascible,0
7212,irate,0
7213,irately,0
7214,ire,0
7215,irk,0
7216,irked,0
7217,irking,0
7218,irks,0
7219,irksome,0
7220,irksomely,0
7221,irksomeness,0
7222,ironic,0
7223,ironical,0
7224,ironically,0
7225,ironies,0
7226,irony,0
7227,irrational,0
7228,irrationality,0
7229,irrationally,0
7230,irrationals,0
7231,irreconcilable,0
7232,irrecoverable,0
7233,irrecoverably,0
7234,irredeemable,0
7235,irredeemably,0
7236,irregular,0
7237,irregularity,0
7238,irrelevance,0
7239,irrelevant,0
7240,irreparable,0
7241,irrepressible,0
7242,irresolute,0
7243,irresoluteirresponsible,0
7244,irresponsible,0
7245,irresponsibly,0
7246,irresponsiblyirretrievable,0
7247,irretrievable,0
7248,irreversible,0
7249,irritable,0
7250,irritably,0
7251,irritant,0
7252,irritate,0
7253,irritated,0
7254,irritating,0
7255,irritation,0
7256,irritations,0
7257,isolate,0
7258,isolated,0
7259,isolation,0
7260,issue,0
7261,issues,0
7262,itch,0
7263,itching,0
7264,itchy,0
7265,jabber,0
7266,jaded,0
7267,jagged,0
7268,jam,0
7269,jarring,0
7270,jaundiced,0
7271,jealous,0
7272,jealously,0
7273,jealousness,0
7274,jealousy,0
7275,jeer,0
7276,jeering,0
7277,jeeringly,0
7278,jeers,0
7279,jeopardize,0
7280,jeopardy,0
7281,jerk,0
7282,jerky,0
7283,jitter,0
7284,jitters,0
7285,jittery,0
7286,job-killing,0
7287,jobless,0
7288,joke,0
7289,joker,0
7290,jolt,0
7291,judder,0
7292,juddering,0
7293,judders,0
7294,jumpy,0
7295,junk,0
7296,junky,0
7297,junkyard,0
7298,kill,0
7299,killed,0
7300,killer,0
7301,killing,0
7302,killjoy,0
7303,kills,0
7304,knave,0
7305,knife,0
7306,knock,0
7307,knotted,0
7308,kook,0
7309,kooky,0
7310,lack,0
7311,lackadaisical,0
7312,lacked,0
7313,lackey,0
7314,lackeys,0
7315,lacking,0
7316,lackluster,0
7317,lacks,0
7318,laconic,0
7319,lag,0
7320,lagged,0
7321,lagging,0
7322,lags,0
7323,laid-off,0
7324,lambast,0
7325,lambaste,0
7326,lame,0
7327,lame-duck,0
7328,lament,0
7329,lamentable,0
7330,lamentably,0
7331,languid,0
7332,languish,0
7333,languor,0
7334,languorous,0
7335,languorously,0
7336,lanky,0
7337,lapse,0
7338,lapsed,0
7339,lapses,0
7340,lascivious,0
7341,last-ditch,0
7342,latency,0
7343,laughable,0
7344,laughably,0
7345,laughingstock,0
7346,lawbreaker,0
7347,lawbreaking,0
7348,lawless,0
7349,lawlessness,0
7350,layoff,0
7351,layoff-happy,0
7352,lazy,0
7353,leak,0
7354,leakage,0
7355,leakages,0
7356,leaking,0
7357,leaks,0
7358,leaky,0
7359,lecher,0
7360,lecherous,0
7361,lechery,0
7362,leech,0
7363,leer,0
7364,leery,0
7365,left-leaning,0
7366,lemon,0
7367,lengthy,0
7368,less-developed,0
7369,lesser-known,0
7370,letch,0
7371,lethal,0
7372,lethargic,0
7373,lethargy,0
7374,lewd,0
7375,lewdly,0
7376,lewdness,0
7377,liability,0
7378,liable,0
7379,liar,0
7380,liars,0
7381,licentious,0
7382,licentiously,0
7383,licentiousness,0
7384,lie,0
7385,lied,0
7386,lies,0
7387,life-threatening,0
7388,lifeless,0
7389,limit,0
7390,limitation,0
7391,limitations,0
7392,limited,0
7393,limits,0
7394,limp,0
7395,listless,0
7396,litigious,0
7397,little-known,0
7398,livid,0
7399,lividly,0
7400,loath,0
7401,loathe,0
7402,loathing,0
7403,loathly,0
7404,loathsome,0
7405,loathsomely,0
7406,lone,0
7407,loneliness,0
7408,lonely,0
7409,loner,0
7410,lonesome,0
7411,long-time,0
7412,long-winded,0
7413,longing,0
7414,longingly,0
7415,loophole,0
7416,loopholes,0
7417,loose,0
7418,lootlose,0
7419,loselousylumpy,0
7420,loser,0
7421,losers,0
7422,loses,0
7423,losing,0
7424,loss,0
7425,losses,0
7426,lost,0
7427,loud,0
7428,louder,0
7429,lousy,0
7430,loveless,0
7431,lovelorn,0
7432,low-rated,0
7433,lowly,0
7434,ludicrous,0
7435,ludicrously,0
7436,lugubrious,0
7437,lukewarm,0
7438,lull,0
7439,lumpy,0
7440,lunaticlurch,0
7441,lure,0
7442,lurid,0
7443,lurk,0
7444,lurking,0
7445,lying,0
7446,macabre,0
7447,mad,0
7448,madden,0
7449,maddening,0
7450,maddeningly,0
7451,madder,0
7452,madly,0
7453,madman,0
7454,madness,0
7455,maladjusted,0
7456,maladjustment,0
7457,malady,0
7458,malaise,0
7459,malcontent,0
7460,malcontented,0
7461,maledict,0
7462,malevolence,0
7463,malevolent,0
7464,malevolently,0
7465,malice,0
7466,malicious,0
7467,maliciously,0
7468,maliciousness,0
7469,malign,0
7470,malignant,0
7471,malodorous,0
7472,maltreatment,0
7473,mangle,0
7474,mangled,0
7475,mangles,0
7476,mangling,0
7477,mania,0
7478,maniac,0
7479,maniacal,0
7480,manic,0
7481,manipulate,0
7482,manipulation,0
7483,manipulative,0
7484,manipulators,0
7485,mar,0
7486,marginal,0
7487,marginally,0
7488,martyrdom,0
7489,martyrdom-seeking,0
7490,mashed,0
7491,massacre,0
7492,massacres,0
7493,matte,0
7494,mawkish,0
7495,mawkishly,0
7496,mawkishness,0
7497,meager,0
7498,mean,0
7499,meaningless,0
7500,meanness,0
7501,measly,0
7502,meddle,0
7503,meddlesome,0
7504,mediocre,0
7505,mediocrity,0
7506,melancholy,0
7507,melodramatic,0
7508,melodramatically,0
7509,meltdown,0
7510,menace,0
7511,menacing,0
7512,menacingly,0
7513,mendacious,0
7514,mendacity,0
7515,menial,0
7516,merciless,0
7517,mercilessly,0
7518,mess,0
7519,messed,0
7520,messes,0
7521,messing,0
7522,messy,0
7523,midget,0
7524,miff,0
7525,militancy,0
7526,mindless,0
7527,mindlessly,0
7528,mirage,0
7529,mire,0
7530,misalign,0
7531,misaligned,0
7532,misaligns,0
7533,misapprehend,0
7534,misbecome,0
7535,misbecoming,0
7536,misbegotten,0
7537,misbehave,0
7538,misbehavior,0
7539,miscalculate,0
7540,miscalculation,0
7541,miscellaneous,0
7542,mischief,0
7543,mischievous,0
7544,mischievously,0
7545,misconception,0
7546,misconceptions,0
7547,miscreant,0
7548,miscreants,0
7549,misdirection,0
7550,miser,0
7551,miserable,0
7552,miserableness,0
7553,miserably,0
7554,miseries,0
7555,miserly,0
7556,misery,0
7557,misfit,0
7558,misfortune,0
7559,misgiving,0
7560,misgivings,0
7561,misguidance,0
